Entry	Entry name
P71038	YWNC_BACSU
P71041	YWNF_BACSU
P71042	YWNG_BACSU
P71043	YWNH_BACSU
P71045	YWNJ_BACSU
P94572	YWOB_BACSU
P94573	YWOC_BACSU
P94574	YWOD_BACSU
P94576	YWOF_BACSU
P94577	YWOG_BACSU
P94578	YWOH_BACSU
P94586	YWPD_BACSU
P94587	YWPE_BACSU
P94588	YWPF_BACSU
P94589	YWPG_BACSU
P94592	YWPJ_BACSU
P94593	YWQA_BACSU
P96714	YWQB_BACSU
P96715	YWQC_BACSU
P96716	YWQD_BACSU
P96717	YWQE_BACSU
P96718	YWQF_BACSU
P96719	YWQG_BACSU
P96720	YWQH_BACSU
P96721	YWQI_BACSU
P96722	YWQJ_BACSU
P96723	YWQK_BACSU
P96725	YWQM_BACSU
P96726	YWQN_BACSU
P96727	YWQO_BACSU
O05215	YWRA_BACSU
O05216	YWRB_BACSU
O05217	YWRC_BACSU
O05218	YWRD_BACSU
O05219	YWRE_BACSU
O05220	YWRF_BACSU
O05223	YWRJ_BACSU
O05224	YWRK_BACSU
P96728	YWSA_BACSU
P96729	YWSB_BACSU
P96739	YWTC_BACSU
P96741	YWTE_BACSU
Q7WY78	YWTF_BACSU
C0SPB2	YWTG_BACSU
O32282	YWZA_BACSU
O32278	YWZB_BACSU
O32280	YWZC_BACSU
C0H3S3	YWZD_BACSU
C0H3S6	YWZG_BACSU
C0H3T3	YWZH_BACSU
P42102	YXAC_BACSU
P42103	YXAD_BACSU
P42105	YXAF_BACSU
P42107	YXAH_BACSU
P42108	YXAI_BACSU
P42109	YXAJ_BACSU
P42111	YXAL_BACSU
P42112	YXAM_BACSU
P46325	YXBA_BACSU
P46326	YXBB_BACSU
P46327	YXBC_BACSU
P46328	YXBD_BACSU
P46330	YXBF_BACSU
P46331	YXBG_BACSU
P46332	YXCA_BACSU
P46334	YXCD_BACSU
P46335	YXCE_BACSU
P42421	YXDJ_BACSU
P42422	YXDK_BACSU
P42423	YXDL_BACSU
P42424	YXDM_BACSU
P54940	YXEA_BACSU
P54941	YXEB_BACSU
P54942	YXEC_BACSU
P54943	YXED_BACSU
P54944	YXEE_BACSU
P54945	YXEF_BACSU
P54946	YXEG_BACSU
P54947	YXEH_BACSU
P54948	YXEI_BACSU
P54949	YXEJ_BACSU
P54950	YXEK_BACSU
P54951	YXEL_BACSU
P54952	YXEM_BACSU
P54953	YXEN_BACSU
P54954	YXEO_BACSU
P54955	YXEP_BACSU
P54956	YXEQ_BACSU
P54957	YXER_BACSU
P42294	YXIB_BACSU
P42295	YXIC_BACSU
P42296	YXID_BACSU
P42297	YXIE_BACSU
P42298	YXIF_BACSU
P42299	YXIG_BACSU
P42300	YXIH_BACSU
P42301	YXII_BACSU
P42320	YXIJ_BACSU
P42302	YXIK_BACSU
P42304	YXIM_BACSU
P42306	YXIO_BACSU
P42307	YXIP_BACSU
P42310	YXIS_BACSU
P42311	YXIT_BACSU
P42313	YXJB_BACSU
P42314	YXJC_BACSU
P42317	YXJF_BACSU
P42318	YXJG_BACSU
P42319	YXJH_BACSU
P94352	YXJI_BACSU
P94353	YXJJ_BACSU
P55184	YXJL_BACSU
P55183	YXJM_BACSU
P55182	YXJN_BACSU
P55181	YXJO_BACSU
P55185	YXKA_BACSU
P94356	YXKC_BACSU
P94357	YXKD_BACSU
P94359	YXKF_BACSU
P94361	YXKH_BACSU
P94362	YXKI_BACSU
P94369	YXLA_BACSU
P94371	YXLC_BACSU
P94372	YXLD_BACSU
P94373	YXLE_BACSU
P94374	YXLF_BACSU
P94375	YXLG_BACSU
P94376	YXLH_BACSU
O32291	YXNA_BACSU
O34704	YXNB_BACSU
P39139	YXXB_BACSU
P40737	YXXD_BACSU
P40738	YXXE_BACSU
Q07835	YXXF_BACSU
O32286	YXZC_BACSU
O32284	YXZE_BACSU
O32283	YXZF_BACSU
O32285	YXZG_BACSU
C0H3T5	YXZJ_BACSU
C0H3T7	YXZK_BACSU
C0H3T6	YXZL_BACSU
P37523	YYAB_BACSU
P37521	YYAC_BACSU
P37520	YYAD_BACSU
P37519	YYAE_BACSU
P37516	YYAH_BACSU
P37514	YYAJ_BACSU
P37513	YYAK_BACSU
P37512	YYAL_BACSU
P37511	YYAM_BACSU
P37510	YYAN_BACSU
P37509	YYAO_BACSU
P37508	YYAP_BACSU
P37507	YYAQ_BACSU
P37506	YYAR_BACSU
P37505	YYAS_BACSU
P37504	YYAT_BACSU
P37503	YYBA_BACSU
P37502	YYBB_BACSU
P37501	YYBC_BACSU
P37499	YYBE_BACSU
P37498	YYBF_BACSU
P37497	YYBG_BACSU
P37496	YYBH_BACSU
P37495	YYBI_BACSU
P37494	YYBJ_BACSU
P37493	YYBK_BACSU
P37492	YYBL_BACSU
P37491	YYBM_BACSU
P37490	YYBN_BACSU
P37489	YYBO_BACSU
P37488	YYBP_BACSU
P37486	YYBR_BACSU
P37485	YYBS_BACSU
P37483	YYCA_BACSU
P37482	YYCB_BACSU
P37481	YYCC_BACSU
P37480	YYCD_BACSU
P37479	YYCE_BACSU
Q794W0	YYCH_BACSU
Q45612	YYCI_BACSU
C0SP91	YYCJ_BACSU
O32293	YYCN_BACSU
Q45607	YYCO_BACSU
Q45606	YYCP_BACSU
Q45605	YYCQ_BACSU
Q45604	YYCR_BACSU
Q45603	YYCS_BACSU
Q45600	YYDB_BACSU
Q45599	YYDC_BACSU
Q45598	YYDD_BACSU
Q45596	YYDF_BACSU
Q45595	YYDG_BACSU
Q45594	YYDH_BACSU
Q45593	YYDI_BACSU
Q45592	YYDJ_BACSU
Q45591	YYDK_BACSU
P39668	YYXA_BACSU
O32296	YYZB_BACSU
C0H3T9	YYZF_BACSU
C0H3U0	YYZG_BACSU
C0H3U2	YYZH_BACSU
C0H3V8	YYZM_BACSU
C0H3T8	YYZN_BACSU
P94542	ZAPA_BACSU
O34966	ZNUA_BACSU
O34610	ZNUB_BACSU
O34946	ZNUC_BACSU
O31688	ZOSA_BACSU
P54479	ZUR_BACSU
